action step time valid done rdy ack
reciever 5453 17110.691472981245 1 0 1 1
consumer 5454 17111.618620707148 1 1 1 1
sender 5455 17111.62394184337 1 1 0 1
reciever 5456 17112.008034850653 1 1 0 0
sender 5457 17112.064310716218 1 1 1 0
consumer 5458 17113.99617558501 1 0 1 0
reciever 5459 17114.150277144858 1 0 1 1
sender 5460 17116.810442572776 1 0 0 1
consumer 5461 17118.564676089598 1 1 0 1
reciever 5462 17118.753737323506 1 1 0 0
sender 5463 17121.151949221952 1 1 1 0
consumer 5464 17140.147493630324 1 0 1 0
reciever 5465 17140.394520185582 1 0 1 1
consumer 5466 17140.673635015177 1 1 1 1
sender 5467 17141.696429764106 1 1 0 1
reciever 5468 17141.744203699334 1 1 0 0
consumer 5469 17142.859863749873 1 0 0 0
producer 5470 17143.196661773953 0 0 0 0
producer 5471 17147.497089378692 1 0 0 0
sender 5472 17147.56061892795 1 0 1 0
reciever 5473 17147.92300452384 1 0 1 1
sender 5474 17148.402922915266 1 0 0 1
consumer 5475 17155.17058541134 1 1 0 1
producer 5476 17155.370152898184 0 1 0 1
reciever 5477 17156.208479771492 0 1 0 0
consumer 5478 17161.850085736205 0 0 0 0
producer 5479 17162.6263721886 1 0 0 0
sender 5480 17163.107803911164 1 0 1 0
reciever 5481 17164.053856412655 1 0 1 1
sender 5482 17164.462727071434 1 0 0 1
consumer 5483 17170.59474570013 1 1 0 1
reciever 5484 17171.041788254748 1 1 0 0
sender 5485 17171.064363465175 1 1 1 0
consumer 5486 17172.569680830846 1 0 1 0
reciever 5487 17173.7329890727 1 0 1 1
sender 5488 17174.912090350314 1 0 0 1
producer 5489 17175.642374827097 0 0 0 1
consumer 5490 17184.178795072225 0 1 0 1
reciever 5491 17185.91326958855 0 1 0 0
producer 5492 17186.100665451948 1 1 0 0
sender 5493 17186.718972585986 1 1 1 0
consumer 5494 17189.721023302758 1 0 1 0
reciever 5495 17192.149251831055 1 0 1 1
sender 5496 17192.93687563903 1 0 0 1
consumer 5497 17198.875062115232 1 1 0 1
reciever 5498 17199.2496495978 1 1 0 0
sender 5499 17199.734186160134 1 1 1 0
consumer 5500 17215.732435369413 1 0 1 0
reciever 5501 17217.709446963687 1 0 1 1
sender 5502 17219.678277704672 1 0 0 1
producer 5503 17221.59765960282 0 0 0 1
producer 5504 17237.918339432465 1 0 0 1
producer 5505 17238.646943613414 0 0 0 1
consumer 5506 17243.10813476246 0 1 0 1
reciever 5507 17244.452882040514 0 1 0 0
producer 5508 17250.843944015585 1 1 0 0
sender 5509 17253.38414845092 1 1 1 0
consumer 5510 17268.88486463632 1 0 1 0
reciever 5511 17271.378808714482 1 0 1 1
sender 5512 17271.513727501504 1 0 0 1
consumer 5513 17272.251484118024 1 1 0 1
reciever 5514 17273.935514018172 1 1 0 0
sender 5515 17274.74876285657 1 1 1 0
consumer 5516 17278.80725317912 1 0 1 0
reciever 5517 17279.080986046072 1 0 1 1
sender 5518 17281.587148400875 1 0 0 1
producer 5519 17289.1358053319 0 0 0 1
producer 5520 17291.103533967354 1 0 0 1
producer 5521 17293.80786200165 0 0 0 1
consumer 5522 17296.57157134857 0 1 0 1
reciever 5523 17300.778639477012 0 1 0 0
consumer 5524 17317.848397283964 0 0 0 0
producer 5525 17332.84551944665 1 0 0 0
sender 5526 17333.72161799885 1 0 1 0
reciever 5527 17334.51738654098 1 0 1 1
consumer 5528 17335.235873274538 1 1 1 1
sender 5529 17338.206628985314 1 1 0 1
reciever 5530 17339.00775553795 1 1 0 0
sender 5531 17339.508908910913 1 1 1 0
consumer 5532 17373.812879153757 1 0 1 0
reciever 5533 17374.599511858545 1 0 1 1
sender 5534 17375.16913189597 1 0 0 1
consumer 5535 17375.423799964607 1 1 0 1
reciever 5536 17375.908637590448 1 1 0 0
producer 5537 17378.14313828233 0 1 0 0
producer 5538 17379.27672278783 1 1 0 0
sender 5539 17379.776719529877 1 1 1 0
consumer 5540 17391.946410386074 1 0 1 0
reciever 5541 17393.226114929625 1 0 1 1
sender 5542 17393.457031833903 1 0 0 1
producer 5543 17394.674843150333 0 0 0 1
consumer 5544 17399.201654415032 0 1 0 1
reciever 5545 17399.834925664494 0 1 0 0
consumer 5546 17409.21516211466 0 0 0 0
producer 5547 17411.37369725568 1 0 0 0
sender 5548 17411.423333513125 1 0 1 0
reciever 5549 17412.167113677413 1 0 1 1
sender 5550 17412.190415316243 1 0 0 1
consumer 5551 17428.330998942773 1 1 0 1
reciever 5552 17428.54543954274 1 1 0 0
sender 5553 17428.819437362865 1 1 1 0
consumer 5554 17441.140131919597 1 0 1 0
reciever 5555 17441.423510524823 1 0 1 1
sender 5556 17441.908230606605 1 0 0 1
consumer 5557 17446.214708982738 1 1 0 1
reciever 5558 17446.58741871949 1 1 0 0
sender 5559 17446.67226848177 1 1 1 0
consumer 5560 17450.351863133037 1 0 1 0
reciever 5561 17454.054244737235 1 0 1 1
sender 5562 17455.413874456073 1 0 0 1
producer 5563 17460.544955958492 0 0 0 1
producer 5564 17466.631648514078 1 0 0 1
consumer 5565 17467.503704701237 1 1 0 1
producer 5566 17467.517495482167 0 1 0 1
reciever 5567 17468.158759529593 0 1 0 0
consumer 5568 17479.82013553338 0 0 0 0
producer 5569 17484.23284143817 1 0 0 0
sender 5570 17485.234973220635 1 0 1 0
reciever 5571 17487.673822777364 1 0 1 1
sender 5572 17487.72499144446 1 0 0 1
consumer 5573 17488.193263866597 1 1 0 1
reciever 5574 17488.24429918875 1 1 0 0
sender 5575 17489.084714327473 1 1 1 0
consumer 5576 17490.149263748364 1 0 1 0
reciever 5577 17490.30782156793 1 0 1 1
sender 5578 17490.91385803267 1 0 0 1
producer 5579 17502.22361347805 0 0 0 1
consumer 5580 17512.754472116343 0 1 0 1
reciever 5581 17513.01785431699 0 1 0 0
consumer 5582 17514.053742535543 0 0 0 0
producer 5583 17529.262878737456 1 0 0 0
sender 5584 17530.05024911509 1 0 1 0
reciever 5585 17531.07288573145 1 0 1 1
sender 5586 17532.10026058518 1 0 0 1
consumer 5587 17535.71859660081 1 1 0 1
reciever 5588 17537.290410429763 1 1 0 0
sender 5589 17538.855139906922 1 1 1 0
[Fault] 5590 17548.26651290059 0 1 1 0
consumer 5591 17566.166463192127 0 0 1 0
reciever 5592 17566.795542205047 0 0 1 1
sender 5593 17568.725131122148 0 0 0 1
producer 5594 17573.429439772117 1 0 0 1
consumer 5595 17577.471079270992 1 1 0 1
reciever 5596 17579.666293467053 1 1 0 0
sender 5597 17580.422591361847 1 1 1 0
consumer 5598 17609.056203494412 1 0 1 0
reciever 5599 17609.862160140834 1 0 1 1
sender 5600 17609.930571924087 1 0 0 1
consumer 5601 17610.351735365075 1 1 0 1
reciever 5602 17610.528418783848 1 1 0 0
sender 5603 17610.58272358088 1 1 1 0
consumer 5604 17611.716679355904 1 0 1 0
reciever 5605 17612.049153961103 1 0 1 1
sender 5606 17612.04932402365 1 0 0 1
producer 5607 17612.47922284584 0 0 0 1
consumer 5608 17613.276792806562 0 1 0 1
reciever 5609 17614.925164155415 0 1 0 0
consumer 5610 17619.347170214325 0 0 0 0
producer 5611 17624.520884966638 1 0 0 0
sender 5612 17625.063458636345 1 0 1 0
reciever 5613 17625.576496927195 1 0 1 1
sender 5614 17626.123018126247 1 0 0 1
producer 5615 17638.54551066323 0 0 0 1
producer 5616 17639.82396177371 1 0 0 1
consumer 5617 17650.141102511378 1 1 0 1
reciever 5618 17651.04563501042 1 1 0 0
sender 5619 17651.97068781582 1 1 1 0
consumer 5620 17687.83267054818 1 0 1 0
reciever 5621 17689.038390556478 1 0 1 1
consumer 5622 17689.737254390468 1 1 1 1
sender 5623 17690.424277302114 1 1 0 1
reciever 5624 17690.814711065133 1 1 0 0
sender 5625 17691.226495286326 1 1 1 0
consumer 5626 17695.455016074215 1 0 1 0
reciever 5627 17695.79153405338 1 0 1 1
sender 5628 17695.900903966573 1 0 0 1
producer 5629 17696.64593134568 0 0 0 1
producer 5630 17699.964593613917 1 0 0 1
producer 5631 17704.559640787058 0 0 0 1
consumer 5632 17704.816408687202 0 1 0 1
reciever 5633 17705.856493393865 0 1 0 0
consumer 5634 17706.765180393486 0 0 0 0
producer 5635 17713.94143577058 1 0 0 0
sender 5636 17714.389844280595 1 0 1 0
reciever 5637 17715.05530552123 1 0 1 1
sender 5638 17715.241703629643 1 0 0 1
producer 5639 17718.556491363703 0 0 0 1
producer 5640 17719.888397353312 1 0 0 1
producer 5641 17723.45947120122 0 0 0 1
consumer 5642 17728.904417423488 0 1 0 1
reciever 5643 17729.948616157963 0 1 0 0
producer 5644 17730.962623685442 1 1 0 0
sender 5645 17731.182438087515 1 1 1 0
consumer 5646 17747.690189632103 1 0 1 0
reciever 5647 17747.872154707937 1 0 1 1
sender 5648 17749.33642773081 1 0 0 1
producer 5649 17749.999886343903 0 0 0 1
consumer 5650 17762.28044797729 0 1 0 1
reciever 5651 17762.769524424977 0 1 0 0
consumer 5652 17772.279176214954 0 0 0 0
producer 5653 17772.758552570886 1 0 0 0
sender 5654 17772.91136457985 1 0 1 0
reciever 5655 17774.326037297633 1 0 1 1
consumer 5656 17774.396199479208 1 1 1 1
sender 5657 17774.426987223163 1 1 0 1
reciever 5658 17775.84571610286 1 1 0 0
consumer 5659 17776.363716052034 1 0 0 0
sender 5660 17780.48646464997 1 0 1 0
reciever 5661 17782.27538691779 1 0 1 1
sender 5662 17782.605271764798 1 0 0 1
consumer 5663 17786.614523236603 1 1 0 1
reciever 5664 17787.635016672953 1 1 0 0
consumer 5665 17787.78078316383 1 0 0 0
sender 5666 17788.201467277908 1 0 1 0
reciever 5667 17791.547728951 1 0 1 1
sender 5668 17794.101998348695 1 0 0 1
producer 5669 17803.340958457637 0 0 0 1
producer 5670 17807.424372945257 1 0 0 1
producer 5671 17809.39113692814 0 0 0 1
consumer 5672 17812.511137667916 0 1 0 1
reciever 5673 17813.31140334536 0 1 0 0
consumer 5674 17815.89141944413 0 0 0 0
producer 5675 17824.06262554652 1 0 0 0
sender 5676 17825.81594490944 1 0 1 0
reciever 5677 17826.865589933957 1 0 1 1
sender 5678 17827.548540997042 1 0 0 1
producer 5679 17830.843024450223 0 0 0 1
producer 5680 17837.068010795327 1 0 0 1
consumer 5681 17843.182042377 1 1 0 1
reciever 5682 17843.907134813464 1 1 0 0
sender 5683 17844.10308922584 1 1 1 0
consumer 5684 17850.694024234013 1 0 1 0
reciever 5685 17850.95903529537 1 0 1 1
sender 5686 17851.46872224218 1 0 0 1
consumer 5687 17853.507043350543 1 1 0 1
reciever 5688 17853.560314159564 1 1 0 0
sender 5689 17854.337621055867 1 1 1 0
consumer 5690 17868.47098645653 1 0 1 0
reciever 5691 17869.47416619954 1 0 1 1
sender 5692 17870.366962353295 1 0 0 1
producer 5693 17880.773332243763 0 0 0 1
consumer 5694 17884.10404287285 0 1 0 1
reciever 5695 17884.243466849435 0 1 0 0
consumer 5696 17891.697882202512 0 0 0 0
producer 5697 17905.689184107083 1 0 0 0
sender 5698 17906.56218815062 1 0 1 0
reciever 5699 17908.255703324965 1 0 1 1
sender 5700 17908.586964651164 1 0 0 1
producer 5701 17911.324177588358 0 0 0 1
producer 5702 17919.271122807597 1 0 0 1
producer 5703 17920.892079754474 0 0 0 1
consumer 5704 17923.246075462368 0 1 0 1
reciever 5705 17923.983552734382 0 1 0 0
producer 5706 17930.708164439842 1 1 0 0
sender 5707 17931.69920947705 1 1 1 0
consumer 5708 17933.237860198285 1 0 1 0
reciever 5709 17933.30667952232 1 0 1 1
sender 5710 17934.68049336401 1 0 0 1
consumer 5711 17938.950139199605 1 1 0 1
producer 5712 17939.488816734673 0 1 0 1
reciever 5713 17939.688826128087 0 1 0 0
consumer 5714 17946.144779602942 0 0 0 0
producer 5715 17968.38749463256 1 0 0 0
sender 5716 17970.394254624487 1 0 1 0
reciever 5717 17971.859634378765 1 0 1 1
sender 5718 17972.15111034946 1 0 0 1
producer 5719 17974.752412199578 0 0 0 1
consumer 5720 17975.984844192684 0 1 0 1
reciever 5721 17976.41960335708 0 1 0 0
producer 5722 17978.118627777472 1 1 0 0
sender 5723 17978.890781968686 1 1 1 0
consumer 5724 17981.936718915375 1 0 1 0
reciever 5725 17982.750190446433 1 0 1 1
consumer 5726 17983.226281342988 1 1 1 1
sender 5727 17983.834996595066 1 1 0 1
reciever 5728 17984.744252515233 1 1 0 0
sender 5729 17985.22468425099 1 1 1 0
consumer 5730 17988.877620996544 1 0 1 0
reciever 5731 17990.041904513342 1 0 1 1
consumer 5732 17990.164203860473 1 1 1 1
sender 5733 17990.24237707695 1 1 0 1
reciever 5734 17990.57168539656 1 1 0 0
sender 5735 17990.602802551624 1 1 1 0
consumer 5736 18006.927763846412 1 0 1 0
reciever 5737 18007.100759664092 1 0 1 1
consumer 5738 18008.037053225635 1 1 1 1
sender 5739 18009.430697422205 1 1 0 1
reciever 5740 18009.782324666132 1 1 0 0
sender 5741 18011.158285110017 1 1 1 0
consumer 5742 18013.850601831105 1 0 1 0
reciever 5743 18014.059003465263 1 0 1 1
sender 5744 18014.4472048499 1 0 0 1
producer 5745 18017.4872771832 0 0 0 1
producer 5746 18019.406319765025 1 0 0 1
producer 5747 18022.645295583374 0 0 0 1
producer 5748 18024.27333836145 1 0 0 1
producer 5749 18024.549875149733 0 0 0 1
consumer 5750 18027.996528074797 0 1 0 1
reciever 5751 18031.230762925836 0 1 0 0
producer 5752 18039.683721768808 1 1 0 0
sender 5753 18040.901004296167 1 1 1 0
consumer 5754 18055.875752261283 1 0 1 0
reciever 5755 18056.021742262907 1 0 1 1
sender 5756 18057.22078602795 1 0 0 1
consumer 5757 18061.475376081868 1 1 0 1
reciever 5758 18062.09582823543 1 1 0 0
sender 5759 18062.105781216047 1 1 1 0
consumer 5760 18066.441963382567 1 0 1 0
reciever 5761 18067.22408877118 1 0 1 1
sender 5762 18068.477361119643 1 0 0 1
producer 5763 18072.56013681083 0 0 0 1
consumer 5764 18073.116220371914 0 1 0 1
reciever 5765 18074.187830095707 0 1 0 0
consumer 5766 18087.274960640854 0 0 0 0
producer 5767 18093.99349783738 1 0 0 0
producer 5768 18094.712250040764 0 0 0 0
producer 5769 18097.233445960705 1 0 0 0
sender 5770 18097.296645305945 1 0 1 0
reciever 5771 18099.682270520254 1 0 1 1
sender 5772 18100.016091447513 1 0 0 1
consumer 5773 18121.248960227007 1 1 0 1
reciever 5774 18122.614898753407 1 1 0 0
sender 5775 18122.977694781355 1 1 1 0
consumer 5776 18133.659776414795 1 0 1 0
reciever 5777 18133.686955741774 1 0 1 1
sender 5778 18134.823351795963 1 0 0 1
producer 5779 18141.09768289616 0 0 0 1
producer 5780 18143.596853165312 1 0 0 1
consumer 5781 18146.826660813753 1 1 0 1
reciever 5782 18148.231536607083 1 1 0 0
sender 5783 18148.641163153698 1 1 1 0
[Fault] 5784 18154.551841828536 0 1 1 0
consumer 5785 18169.24965217773 0 0 1 0
reciever 5786 18169.308630454812 0 0 1 1
sender 5787 18171.933399048074 0 0 0 1
consumer 5788 18175.972240119354 0 1 0 1
reciever 5789 18176.56877605416 0 1 0 0
producer 5790 18184.799817373572 1 1 0 0
producer 5791 18186.286157053128 0 1 0 0
producer 5792 18186.927297856786 1 1 0 0
consumer 5793 18189.568605801087 1 0 0 0
sender 5794 18189.758791931898 1 0 1 0
reciever 5795 18189.787618420836 1 0 1 1
sender 5796 18191.122663435748 1 0 0 1
producer 5797 18192.19231425773 0 0 0 1
consumer 5798 18211.062035371182 0 1 0 1
reciever 5799 18211.9679264259 0 1 0 0
consumer 5800 18217.230103588012 0 0 0 0
producer 5801 18227.299215959178 1 0 0 0
sender 5802 18228.077439248864 1 0 1 0
reciever 5803 18229.177037375946 1 0 1 1
sender 5804 18229.261636315805 1 0 0 1
consumer 5805 18235.604113172874 1 1 0 1
reciever 5806 18235.8637846952 1 1 0 0
sender 5807 18235.895034199417 1 1 1 0
consumer 5808 18241.570730671116 1 0 1 0
reciever 5809 18241.771867365584 1 0 1 1
sender 5810 18242.302952446495 1 0 0 1
producer 5811 18248.108334080393 0 0 0 1
producer 5812 18249.68897199678 1 0 0 1
consumer 5813 18251.616049515662 1 1 0 1
reciever 5814 18252.2499549883 1 1 0 0
sender 5815 18252.280580951665 1 1 1 0
consumer 5816 18263.88596225577 1 0 1 0
reciever 5817 18265.39522370382 1 0 1 1
sender 5818 18266.18427231117 1 0 0 1
producer 5819 18266.566003036867 0 0 0 1
producer 5820 18271.837846164257 1 0 0 1
consumer 5821 18281.958913190727 1 1 0 1
reciever 5822 18284.747504786363 1 1 0 0
sender 5823 18284.8599423334 1 1 1 0
consumer 5824 18311.726389281725 1 0 1 0
reciever 5825 18311.98717644543 1 0 1 1
sender 5826 18313.24106651362 1 0 0 1
consumer 5827 18315.490369607756 1 1 0 1
reciever 5828 18316.59796777917 1 1 0 0
sender 5829 18316.827631704047 1 1 1 0
consumer 5830 18328.234507036555 1 0 1 0
reciever 5831 18329.062127815436 1 0 1 1
consumer 5832 18329.64715224177 1 1 1 1
sender 5833 18330.66514545321 1 1 0 1
reciever 5834 18330.89705867269 1 1 0 0
sender 5835 18331.607463028213 1 1 1 0
consumer 5836 18337.267778554287 1 0 1 0
reciever 5837 18337.481030038653 1 0 1 1
sender 5838 18337.926217454267 1 0 0 1
producer 5839 18341.627292933645 0 0 0 1
producer 5840 18341.997426217 1 0 0 1
consumer 5841 18344.417717458353 1 1 0 1
producer 5842 18345.120953326095 0 1 0 1
reciever 5843 18345.27954282831 0 1 0 0
consumer 5844 18347.072847446037 0 0 0 0
producer 5845 18355.85236813098 1 0 0 0
sender 5846 18356.018014213318 1 0 1 0
reciever 5847 18356.19085159782 1 0 1 1
consumer 5848 18357.08953784818 1 1 1 1
sender 5849 18357.122444189947 1 1 0 1
reciever 5850 18357.900398702423 1 1 0 0
consumer 5851 18358.225271066014 1 0 0 0
sender 5852 18358.34235077488 1 0 1 0
reciever 5853 18359.97953294682 1 0 1 1
sender 5854 18360.13231222783 1 0 0 1
producer 5855 18361.685591953472 0 0 0 1
consumer 5856 18373.60863623119 0 1 0 1
reciever 5857 18374.60525159811 0 1 0 0
producer 5858 18382.449041567183 1 1 0 0
sender 5859 18382.465582932422 1 1 1 0
consumer 5860 18390.22461538111 1 0 1 0
reciever 5861 18390.428188875907 1 0 1 1
sender 5862 18391.733662077997 1 0 0 1
producer 5863 18392.296045465177 0 0 0 1
consumer 5864 18393.45278966127 0 1 0 1
reciever 5865 18394.770352752737 0 1 0 0
consumer 5866 18402.55714884715 0 0 0 0
producer 5867 18404.686427437588 1 0 0 0
sender 5868 18406.48032343975 1 0 1 0
reciever 5869 18409.194471140767 1 0 1 1
sender 5870 18409.645458801377 1 0 0 1
consumer 5871 18410.127967253757 1 1 0 1
reciever 5872 18410.19720520311 1 1 0 0
producer 5873 18412.538070011735 0 1 0 0
consumer 5874 18414.465076641427 0 0 0 0
producer 5875 18423.193586870188 1 0 0 0
sender 5876 18424.45163485017 1 0 1 0
reciever 5877 18424.86012895309 1 0 1 1
sender 5878 18424.925336529 1 0 0 1
producer 5879 18431.223903207527 0 0 0 1
producer 5880 18437.70854002875 1 0 0 1
producer 5881 18446.429061253453 0 0 0 1
consumer 5882 18448.02314758371 0 1 0 1
reciever 5883 18449.02229595182 0 1 0 0
consumer 5884 18454.04608960719 0 0 0 0
producer 5885 18463.940089663916 1 0 0 0
sender 5886 18464.29240671308 1 0 1 0
reciever 5887 18464.796372124747 1 0 1 1
sender 5888 18466.459766579468 1 0 0 1
producer 5889 18466.737646747 0 0 0 1
producer 5890 18469.48719920706 1 0 0 1
consumer 5891 18483.51135947587 1 1 0 1
reciever 5892 18484.511608996898 1 1 0 0
sender 5893 18485.245990270156 1 1 1 0
consumer 5894 18494.15736238815 1 0 1 0
reciever 5895 18496.715915488126 1 0 1 1
sender 5896 18497.265733953558 1 0 0 1
consumer 5897 18504.547563340016 1 1 0 1
reciever 5898 18512.850710853687 1 1 0 0
consumer 5899 18513.390066824497 1 0 0 0
sender 5900 18513.88269398993 1 0 1 0
reciever 5901 18515.559805286302 1 0 1 1
consumer 5902 18515.773624072262 1 1 1 1
sender 5903 18516.883417936875 1 1 0 1
reciever 5904 18517.622617035282 1 1 0 0
sender 5905 18518.428783662177 1 1 1 0
consumer 5906 18524.706347355106 1 0 1 0
reciever 5907 18525.056896042217 1 0 1 1
sender 5908 18525.946236310923 1 0 0 1
producer 5909 18527.998265722374 0 0 0 1
producer 5910 18539.540799399896 1 0 0 1
consumer 5911 18543.55937799397 1 1 0 1
reciever 5912 18545.35905015468 1 1 0 0
sender 5913 18546.568135723617 1 1 1 0
consumer 5914 18564.33718737379 1 0 1 0
reciever 5915 18564.934435719915 1 0 1 1
sender 5916 18565.741530329895 1 0 0 1
consumer 5917 18574.18388555357 1 1 0 1
reciever 5918 18575.59536743091 1 1 0 0
sender 5919 18575.634822393797 1 1 1 0
consumer 5920 18578.41907835847 1 0 1 0
reciever 5921 18578.561079152205 1 0 1 1
sender 5922 18579.77569696539 1 0 0 1
producer 5923 18582.56180597448 0 0 0 1
producer 5924 18586.50900468775 1 0 0 1
consumer 5925 18588.251934656633 1 1 0 1
reciever 5926 18588.82790289216 1 1 0 0
sender 5927 18589.788705479597 1 1 1 0
